0,0.011743,0.033575,0.349755
0,0.0148826,0.0334922,0.444361
0,0.0108522,0.033656,0.322445
0,0.0111962,0.0334577,0.334638
0,0.0117562,0.0334841,0.351099
0,0.010981,0.0334266,0.328512
0,0.0114636,0.0335124,0.34207
0,0.0119193,0.0334722,0.356094
0,0.0107865,0.0345614,0.312098
0,0.0113776,0.0335247,0.339379
0,0.0108638,0.0334343,0.32493
0,0.010838,0.0334449,0.324056
